,zip,stcountyfp,city,state,countyname,classfp
48650,00660,72067,Hormigueros,PR,Hormigueros Municipio,H1
48651,00680,72067,Mayaguez,PR,Hormigueros Municipio,H1
48652,00791,72069,Humacao,PR,Humacao Municipio,H1
48653,00741,72069,Punta santiago,PR,Humacao Municipio,H1
48654,00792,72069,Humacao,PR,Humacao Municipio,H1
48655,00603,72071,Aguadilla,PR,Isabela Municipio,H1
48656,00690,72071,San antonio,PR,Isabela Municipio,H1
48657,95526,06105,Bridgeville,CA,Trinity County,H1
48658,00662,72071,Isabela,PR,Isabela Municipio,H1
48659,00664,72073,Jayuya,PR,Jayuya Municipio,H1
48660,00766,72075,Villalba,PR,Juana Diaz Municipio,H1
48661,00795,72075,Juana diaz,PR,Juana Diaz Municipio,H1
48662,00720,72075,Orocovis,PR,Juana Diaz Municipio,H1
48663,00777,72077,Juncos,PR,Juncos Municipio,H1
48664,00778,72077,Gurabo,PR,Juncos Municipio,H1
48665,00683,72079,San german,PR,Lajas Municipio,H1
48666,00667,72079,Lajas,PR,Lajas Municipio,H1
48667,00669,72081,Lares,PR,Lares Municipio,H1
48668,35068,01073,Fultondale,AL,Jefferson County,H1
48669,96052,06105,Lewiston,CA,Trinity County,H1
48670,00631,72081,Castaner,PR,Lares Municipio,H1
48671,00670,72083,Las marias,PR,Las Marias Municipio,H1
48672,00771,72085,Las piedras,PR,Las Piedras Municipio,H1
48673,00772,72087,Loiza,PR,Loiza Municipio,H1
48674,00745,72087,Rio grande,PR,Loiza Municipio,H1
48675,00729,72087,Canovanas,PR,Loiza Municipio,H1
48676,00773,72089,Luquillo,PR,Luquillo Municipio,H1
48677,00674,72091,Manati,PR,Manati Municipio,H1
48678,00687,72091,Morovis,PR,Manati Municipio,H1
48679,00650,72091,Florida,PR,Manati Municipio,H1
48680,96091,06105,Trinity center,CA,Trinity County,H1
48681,00638,72091,Ciales,PR,Manati Municipio,H1
48682,00693,72091,Vega baja,PR,Manati Municipio,H1
48683,00606,72093,Maricao,PR,Maricao Municipio,H1
48684,00707,72095,Maunabo,PR,Maunabo Municipio,H1
48685,00682,72097,Mayaguez,PR,Mayaguez Municipio,H1
48686,00681,72097,Mayaguez,PR,Mayaguez Municipio,H1
48687,00683,72097,San german,PR,Mayaguez Municipio,H1
48688,00660,72097,Hormigueros,PR,Mayaguez Municipio,H1
48689,00623,72097,Cabo rojo,PR,Mayaguez Municipio,H1
48690,00680,72097,Mayaguez,PR,Mayaguez Municipio,H1
48691,95527,06105,Burnt ranch,CA,Trinity County,H1
48692,00676,72099,Moca,PR,Moca Municipio,H1
48693,00603,72099,Aguadilla,PR,Moca Municipio,H1
48694,00685,72099,San sebastian,PR,Moca Municipio,H1
48695,00674,72101,Manati,PR,Morovis Municipio,H1
48696,00687,72101,Morovis,PR,Morovis Municipio,H1
48697,00692,72101,Vega alta,PR,Morovis Municipio,H1
48698,00720,72101,Orocovis,PR,Morovis Municipio,H1
48699,00718,72103,Naguabo,PR,Naguabo Municipio,H1
48700,00744,72103,Rio blanco,PR,Naguabo Municipio,H1
48701,00771,72103,Las piedras,PR,Naguabo Municipio,H1
48702,96093,06105,Weaverville,CA,Trinity County,H1
48703,00719,72105,Naranjito,PR,Naranjito Municipio,H1
48704,00720,72107,Orocovis,PR,Orocovis Municipio,H1
48705,00638,72107,Ciales,PR,Orocovis Municipio,H1
48706,00723,72109,Patillas,PR,Patillas Municipio,H1
48707,00624,72111,Penuelas,PR,Penuelas Municipio,H1
48708,00731,72113,Ponce,PR,Ponce Municipio,H1
48709,00780,72113,Coto laurel,PR,Ponce Municipio,H1
48710,00641,72113,Utuado,PR,Ponce Municipio,H1
48711,00730,72113,Ponce,PR,Ponce Municipio,H1
48712,00732,72113,Ponce,PR,Ponce Municipio,H1
48713,96024,06105,Douglas city,CA,Trinity County,H1
48714,00733,72113,Ponce,PR,Ponce Municipio,H1
48715,00715,72113,Mercedita,PR,Ponce Municipio,H1
48716,00728,72113,Ponce,PR,Ponce Municipio,H1
48717,00795,72113,Juana diaz,PR,Ponce Municipio,H1
48718,00601,72113,Adjuntas,PR,Ponce Municipio,H1
48719,00624,72113,Penuelas,PR,Ponce Municipio,H1
48720,00717,72113,Ponce,PR,Ponce Municipio,H1
48721,00716,72113,Ponce,PR,Ponce Municipio,H1
48722,00678,72115,Quebradillas,PR,Quebradillas Municipio,H1
48723,00662,72115,Isabela,PR,Quebradillas Municipio,H1
48724,96041,06105,Hayfork,CA,Trinity County,H1
48725,00677,72117,Rincon,PR,Rincon Municipio,H1
48726,00721,72119,Palmer,PR,Rio Grande Municipio,H1
48727,00735,72119,Ceiba,PR,Rio Grande Municipio,H1
48728,00745,72119,Rio grande,PR,Rio Grande Municipio,H1
48729,00698,72121,Yauco,PR,Sabana Grande Municipio,H1
48730,00637,72121,Sabana grande,PR,Sabana Grande Municipio,H1
48731,00647,72121,Ensenada,PR,Sabana Grande Municipio,H1
48732,00757,72123,Santa isabel,PR,Salinas Municipio,H1
48733,00751,72123,Salinas,PR,Salinas Municipio,H1
48734,00704,72123,Aguirre,PR,Salinas Municipio,H1
48735,95552,06105,Mad river,CA,Trinity County,H1
48736,00683,72125,San german,PR,San German Municipio,H1
48737,00725,72127,Caguas,PR,San Juan Municipio,H1
48738,00782,72127,Comerio,PR,San Juan Municipio,H1
48739,00902,72127,San juan,PR,San Juan Municipio,H1
48740,00918,72127,San juan,PR,San Juan Municipio,H1
48741,00917,72127,San juan,PR,San Juan Municipio,H1
48742,00925,72127,San juan,PR,San Juan Municipio,H1
48743,00971,72127,Guaynabo,PR,San Juan Municipio,H1
48744,00940,72127,San juan,PR,San Juan Municipio,H1
48745,00908,72127,San juan,PR,San Juan Municipio,H1
48746,96048,06105,Junction city,CA,Trinity County,H1
48747,00923,72127,San juan,PR,San Juan Municipio,H1
48748,00920,72127,San juan,PR,San Juan Municipio,H1
48749,00926,72127,San juan,PR,San Juan Municipio,H1
48750,00936,72127,San juan,PR,San Juan Municipio,H1
48751,00931,72127,San juan,PR,San Juan Municipio,H1
48752,00962,72127,Catano,PR,San Juan Municipio,H1
48753,00928,72127,San juan,PR,San Juan Municipio,H1
48754,00912,72127,San juan,PR,San Juan Municipio,H1
48755,00910,72127,San juan,PR,San Juan Municipio,H1
48756,00921,72127,San juan,PR,San Juan Municipio,H1
48757,96010,06105,Big bar,CA,Trinity County,H1
48758,00969,72127,Guaynabo,PR,San Juan Municipio,H1
48759,00901,72127,San juan,PR,San Juan Municipio,H1
48760,00975,72127,San juan,PR,San Juan Municipio,H1
48761,00778,72127,Gurabo,PR,San Juan Municipio,H1
48762,00907,72127,San juan,PR,San Juan Municipio,H1
48763,00913,72127,San juan,PR,San Juan Municipio,H1
48764,00919,72127,San juan,PR,San Juan Municipio,H1
48765,00927,72127,San juan,PR,San Juan Municipio,H1
48766,00961,72127,Bayamon,PR,San Juan Municipio,H1
48767,00968,72127,Guaynabo,PR,San Juan Municipio,H1
48768,93247,06107,Lindsay,CA,Tulare County,H1
48769,00719,72127,Naranjito,PR,San Juan Municipio,H1
48770,00911,72127,San juan,PR,San Juan Municipio,H1
48771,00909,72127,San juan,PR,San Juan Municipio,H1
48772,00957,72127,Bayamon,PR,San Juan Municipio,H1
48773,00976,72127,Trujillo alto,PR,San Juan Municipio,H1
48774,00929,72127,San juan,PR,San Juan Municipio,H1
48775,00935,72127,San juan,PR,San Juan Municipio,H1
48776,00915,72127,San juan,PR,San Juan Municipio,H1
48777,00924,72127,San juan,PR,San Juan Municipio,H1
48778,00956,72127,Bayamon,PR,San Juan Municipio,H1
48779,35006,01073,Adger,AL,Jefferson County,H1
48780,93223,06107,Farmersville,CA,Tulare County,H1
48781,00959,72127,Bayamon,PR,San Juan Municipio,H1
48782,00987,72127,Carolina,PR,San Juan Municipio,H1
48783,00914,72127,San juan,PR,San Juan Municipio,H1
48784,00916,72127,San juan,PR,San Juan Municipio,H1
48785,00725,72129,Caguas,PR,San Lorenzo Municipio,H1
48786,00754,72129,San lorenzo,PR,San Lorenzo Municipio,H1
48787,00771,72129,Las piedras,PR,San Lorenzo Municipio,H1
48788,00778,72129,Gurabo,PR,San Lorenzo Municipio,H1
48789,00685,72131,San sebastian,PR,San Sebastian Municipio,H1
48790,00757,72133,Santa isabel,PR,Santa Isabel Municipio,H1
48791,93286,06107,Woodlake,CA,Tulare County,H1
48792,00751,72133,Salinas,PR,Santa Isabel Municipio,H1
48793,00646,72135,Dorado,PR,Toa Alta Municipio,H1
48794,00783,72135,Corozal,PR,Toa Alta Municipio,H1
48795,00954,72135,Toa alta,PR,Toa Alta Municipio,H1
48796,00949,72135,Toa baja,PR,Toa Alta Municipio,H1
48797,00692,72135,Vega alta,PR,Toa Alta Municipio,H1
48798,00953,72135,Toa alta,PR,Toa Alta Municipio,H1
48799,00957,72135,Bayamon,PR,Toa Alta Municipio,H1
48800,00951,72137,Toa baja,PR,Toa Baja Municipio,H1
48801,00646,72137,Dorado,PR,Toa Baja Municipio,H1
48802,93647,06107,Orosi,CA,Tulare County,H1
48803,00952,72137,Sabana seca,PR,Toa Baja Municipio,H1
48804,00949,72137,Toa baja,PR,Toa Baja Municipio,H1
48805,00950,72137,Toa baja,PR,Toa Baja Municipio,H1
48806,00953,72137,Toa alta,PR,Toa Baja Municipio,H1
48807,00961,72137,Bayamon,PR,Toa Baja Municipio,H1
48808,00917,72139,San juan,PR,Trujillo Alto Municipio,H1
48809,00926,72139,San juan,PR,Trujillo Alto Municipio,H1
48810,00962,72139,Catano,PR,Trujillo Alto Municipio,H1
48811,00969,72139,Guaynabo,PR,Trujillo Alto Municipio,H1
48812,00949,72139,Toa baja,PR,Trujillo Alto Municipio,H1
48813,93675,06107,Squaw valley,CA,Tulare County,H1
48814,00778,72139,Gurabo,PR,Trujillo Alto Municipio,H1
48815,00961,72139,Bayamon,PR,Trujillo Alto Municipio,H1
48816,00957,72139,Bayamon,PR,Trujillo Alto Municipio,H1
48817,00976,72139,Trujillo alto,PR,Trujillo Alto Municipio,H1
48818,00924,72139,San juan,PR,Trujillo Alto Municipio,H1
48819,00956,72139,Bayamon,PR,Trujillo Alto Municipio,H1
48820,00959,72139,Bayamon,PR,Trujillo Alto Municipio,H1
48821,00987,72139,Carolina,PR,Trujillo Alto Municipio,H1
48822,00641,72141,Utuado,PR,Utuado Municipio,H1
48823,00612,72141,Arecibo,PR,Utuado Municipio,H1
48824,93673,06107,Traver,CA,Tulare County,H1
48825,00611,72141,Angeles,PR,Utuado Municipio,H1
48826,00646,72143,Dorado,PR,Vega Alta Municipio,H1
48827,00687,72143,Morovis,PR,Vega Alta Municipio,H1
48828,00692,72143,Vega alta,PR,Vega Alta Municipio,H1
48829,00693,72143,Vega baja,PR,Vega Alta Municipio,H1
48830,00674,72145,Manati,PR,Vega Baja Municipio,H1
48831,00687,72145,Morovis,PR,Vega Baja Municipio,H1
48832,00692,72145,Vega alta,PR,Vega Baja Municipio,H1
48833,00693,72145,Vega baja,PR,Vega Baja Municipio,H1
48834,00694,72145,Vega baja,PR,Vega Baja Municipio,H1
48835,93244,06107,Lemon cove,CA,Tulare County,H1
48836,00765,72147,Vieques,PR,Vieques Municipio,H1
48837,00766,72149,Villalba,PR,Villalba Municipio,H1
48838,00720,72149,Orocovis,PR,Villalba Municipio,H1
48839,00767,72151,Yabucoa,PR,Yabucoa Municipio,H1
48840,00606,72153,Maricao,PR,Yauco Municipio,H1
48841,00698,72153,Yauco,PR,Yauco Municipio,H1
48842,00653,72153,Guanica,PR,Yauco Municipio,H1
48843,00820,78010,Christiansted,VI,St. Croix Island,H4
48844,00840,78010,Frederiksted,VI,St. Croix Island,H4
48845,00850,78010,Kingshill,VI,St. Croix Island,H4
48846,93666,06107,Sultana,CA,Tulare County,H1
48847,00830,78020,St john,VI,St. John Island,H4
48848,00802,78030,St thomas,VI,St. Thomas Island,H4
48849,93215,06107,Delano,CA,Tulare County,H1
48850,93221,06107,Exeter,CA,Tulare County,H1
48851,93258,06107,Porterville,CA,Tulare County,H1
48852,35074,01007,Green pond,AL,Bibb County,H1
48853,35173,01073,Trussville,AL,Jefferson County,H1
48854,93291,06107,Visalia,CA,Tulare County,H1
48855,93256,06107,Pixley,CA,Tulare County,H1
48856,93641,06107,Miramonte,CA,Tulare County,H1
48857,93278,06107,Visalia,CA,Tulare County,H1
48858,93275,06107,Tulare,CA,Tulare County,H1
48859,93603,06107,Badger,CA,Tulare County,H1
48860,93290,06107,Visalia,CA,Tulare County,H1
48861,93654,06107,Reedley,CA,Tulare County,H1
48862,93633,06107,Kings canyon national pk,CA,Tulare County,H1
48863,93292,06107,Visalia,CA,Tulare County,H1
48864,35205,01073,Birmingham,AL,Jefferson County,H1
48865,93271,06107,Three rivers,CA,Tulare County,H1
48866,93274,06107,Tulare,CA,Tulare County,H1
48867,93279,06107,Visalia,CA,Tulare County,H1
48868,93670,06107,Yettem,CA,Tulare County,H1
48869,93615,06107,Cutler,CA,Tulare County,H1
48870,93260,06107,Posey,CA,Tulare County,H1
48871,93218,06107,Ducor,CA,Tulare County,H1
48872,93237,06107,Kaweah,CA,Tulare County,H1
48873,93219,06107,Earlimart,CA,Tulare County,H1
48874,93230,06107,Hanford,CA,Tulare County,H1
48875,35209,01073,Birmingham,AL,Jefferson County,H1
48876,93272,06107,Tipton,CA,Tulare County,H1
48877,93618,06107,Dinuba,CA,Tulare County,H1
48878,93646,06107,Orange cove,CA,Tulare County,H1
48879,93631,06107,Kingsburg,CA,Tulare County,H1
48880,93208,06107,Camp nelson,CA,Tulare County,H1
48881,93261,06107,Richgrove,CA,Tulare County,H1
48882,93227,06107,Goshen,CA,Tulare County,H1
48883,93212,06107,Corcoran,CA,Tulare County,H1
48884,93235,06107,Ivanhoe,CA,Tulare County,H1
48885,93262,06107,Sequoia national park,CA,Tulare County,H1
48886,35235,01073,Birmingham,AL,Jefferson County,H1
48887,93201,06107,Alpaugh,CA,Tulare County,H1
48888,93257,06107,Porterville,CA,Tulare County,H1
48889,93277,06107,Visalia,CA,Tulare County,H1
48890,93267,06107,Strathmore,CA,Tulare County,H1
48891,93265,06107,Springville,CA,Tulare County,H1
48892,93270,06107,Terra bella,CA,Tulare County,H1
48893,93207,06107,California hot springs,CA,Tulare County,H1
48894,95311,06109,Coulterville,CA,Tuolumne County,H1
48895,95373,06109,Standard,CA,Tuolumne County,H1
48896,95364,06109,Pinecrest,CA,Tuolumne County,H1
48897,35234,01073,Birmingham,AL,Jefferson County,H1
48898,95305,06109,Big oak flat,CA,Tuolumne County,H1
48899,95321,06109,Groveland,CA,Tuolumne County,H1
48900,95310,06109,Columbia,CA,Tuolumne County,H1
48901,95383,06109,Twain harte,CA,Tuolumne County,H1
48902,95335,06109,Long barn,CA,Tuolumne County,H1
48903,95379,06109,Tuolumne,CA,Tuolumne County,H1
48904,95327,06109,Jamestown,CA,Tuolumne County,H1
48905,95370,06109,Sonora,CA,Tuolumne County,H1
48906,95372,06109,Soulsbyville,CA,Tuolumne County,H1
48907,95347,06109,Moccasin,CA,Tuolumne County,H1
48908,35260,01073,Birmingham,AL,Jefferson County,H1
48909,95329,06109,La grange,CA,Tuolumne County,H1
48910,95375,06109,Strawberry,CA,Tuolumne County,H1
48911,95309,06109,Chinese camp,CA,Tuolumne County,H1
48912,95346,06109,Mi wuk village,CA,Tuolumne County,H1
48913,91304,06111,Canoga park,CA,Ventura County,H1
48914,91307,06111,West hills,CA,Ventura County,H1
48915,93015,06111,Fillmore,CA,Ventura County,H1
48916,93023,06111,Ojai,CA,Ventura County,H1
48917,93060,06111,Santa paula,CA,Ventura County,H1
48918,93034,06111,Oxnard,CA,Ventura County,H1
48919,35261,01073,Birmingham,AL,Jefferson County,H1
48920,93024,06111,Ojai,CA,Ventura County,H1
48921,91359,06111,Westlake village,CA,Ventura County,H1
48922,90265,06111,Malibu,CA,Ventura County,H1
48923,93004,06111,Ventura,CA,Ventura County,H1
48924,93006,06111,Ventura,CA,Ventura County,H1
48925,93012,06111,Camarillo,CA,Ventura County,H1
48926,93041,06111,Port hueneme,CA,Ventura County,H1
48927,93065,06111,Simi valley,CA,Ventura County,H1
48928,93043,06111,Port hueneme cbc base,CA,Ventura County,H1
48929,93064,06111,Brandeis,CA,Ventura County,H1
48930,35295,01073,Birmingham,AL,Jefferson County,H1
48931,93009,06111,Ventura,CA,Ventura County,H1
48932,91320,06111,Newbury park,CA,Ventura County,H1
48933,93021,06111,Moorpark,CA,Ventura County,H1
48934,91361,06111,Westlake village,CA,Ventura County,H1
48935,91377,06111,Oak park,CA,Ventura County,H1
48936,93031,06111,Oxnard,CA,Ventura County,H1
48937,93040,06111,Piru,CA,Ventura County,H1
48938,93032,06111,Oxnard,CA,Ventura County,H1
48939,93066,06111,Somis,CA,Ventura County,H1
48940,91360,06111,Thousand oaks,CA,Ventura County,H1
48941,35020,01073,Bessemer,AL,Jefferson County,H1
48942,93010,06111,Camarillo,CA,Ventura County,H1
48943,93013,06111,Carpinteria,CA,Ventura County,H1
48944,93033,06111,Oxnard,CA,Ventura County,H1
48945,93036,06111,Oxnard,CA,Ventura County,H1
48946,93044,06111,Port hueneme,CA,Ventura County,H1
48947,93062,06111,Simi valley,CA,Ventura County,H1
48948,91358,06111,Thousand oaks,CA,Ventura County,H1
48949,93042,06111,Point mugu nawc,CA,Ventura County,H1
48950,93007,06111,Ventura,CA,Ventura County,H1
48951,93001,06111,Ventura,CA,Ventura County,H1
48952,35133,01073,Remlap,AL,Jefferson County,H1
48953,93063,06111,Simi valley,CA,Ventura County,H1
48954,93252,06111,Maricopa,CA,Ventura County,H1
48955,91362,06111,Thousand oaks,CA,Ventura County,H1
48956,91319,06111,Newbury park,CA,Ventura County,H1
48957,93094,06111,Simi valley,CA,Ventura County,H1
48958,93020,06111,Moorpark,CA,Ventura County,H1
48959,93016,06111,Fillmore,CA,Ventura County,H1
48960,93030,06111,Oxnard,CA,Ventura County,H1
48961,93011,06111,Camarillo,CA,Ventura County,H1
48962,93005,06111,Ventura,CA,Ventura County,H1
48963,35042,01007,Centreville,AL,Bibb County,H1
48964,35116,01073,Morris,AL,Jefferson County,H1
48965,93061,06111,Santa paula,CA,Ventura County,H1
48966,91311,06111,Chatsworth,CA,Ventura County,H1
48967,93003,06111,Ventura,CA,Ventura County,H1
48968,93002,06111,Ventura,CA,Ventura County,H1
48969,93022,06111,Oak view,CA,Ventura County,H1
48970,93035,06111,Oxnard,CA,Ventura County,H1
48971,93225,06111,Frazier park,CA,Ventura County,H1
48972,93099,06111,Simi valley,CA,Ventura County,H1
48973,95616,06113,Davis,CA,Yolo County,H1
48974,95645,06113,Knights landing,CA,Yolo County,H1
48975,35255,01073,Birmingham,AL,Jefferson County,H1
48976,95697,06113,Yolo,CA,Yolo County,H1
48977,95691,06113,West sacramento,CA,Yolo County,H1
48978,95627,06113,Esparto,CA,Yolo County,H1
48979,95637,06113,Guinda,CA,Yolo County,H1
48980,95618,06113,Davis,CA,Yolo County,H1
48981,95620,06113,Dixon,CA,Yolo County,H1
48982,95799,06113,West sacramento,CA,Yolo County,H1
48983,95695,06113,Woodland,CA,Yolo County,H1
48984,95612,06113,Clarksburg,CA,Yolo County,H1
48985,95607,06113,Capay,CA,Yolo County,H1
48986,35223,01073,Birmingham,AL,Jefferson County,H1
48987,95606,06113,Brooks,CA,Yolo County,H1
48988,95937,06113,Dunnigan,CA,Yolo County,H1
48989,95653,06113,Madison,CA,Yolo County,H1
48990,95617,06113,Davis,CA,Yolo County,H1
48991,95694,06113,Winters,CA,Yolo County,H1
48992,95912,06113,Arbuckle,CA,Yolo County,H1
48993,95798,06113,West sacramento,CA,Yolo County,H1
48994,95615,06113,Courtland,CA,Yolo County,H1
48995,95679,06113,Rumsey,CA,Yolo County,H1
48996,95698,06113,Zamora,CA,Yolo County,H1
48997,35217,01073,Birmingham,AL,Jefferson County,H1
48998,95605,06113,West sacramento,CA,Yolo County,H1
48999,95776,06113,Woodland,CA,Yolo County,H1
49000,95977,06115,Smartsville,CA,Yuba County,H1
49001,95935,06115,Dobbins,CA,Yuba County,H1
49002,95901,06115,Marysville,CA,Yuba County,H1
49003,95914,06115,Bangor,CA,Yuba County,H1
49004,95925,06115,Challenge,CA,Yuba County,H1
49005,95962,06115,Oregon house,CA,Yuba County,H1
49006,95972,06115,Rackerby,CA,Yuba County,H1
49007,95903,06115,Beale afb,CA,Yuba County,H1
49008,35285,01073,Birmingham,AL,Jefferson County,H1
49009,95922,06115,Camptonville,CA,Yuba County,H1
49010,95981,06115,Strawberry valley,CA,Yuba County,H1
49011,95961,06115,Olivehurst,CA,Yuba County,H1
49012,95692,06115,Wheatland,CA,Yuba County,H1
49013,95941,06115,Forbestown,CA,Yuba County,H1
49014,95960,06115,North san juan,CA,Yuba County,H1
49015,95919,06115,Brownsville,CA,Yuba County,H1
49016,95966,06115,Oroville,CA,Yuba County,H1
49017,95918,06115,Browns valley,CA,Yuba County,H1
49018,80229,08001,Denver,CO,Adams County,H1
49019,35270,01073,Birmingham,AL,Jefferson County,H1
49020,80701,08001,Fort morgan,CO,Adams County,H1
49021,80642,08001,Hudson,CO,Adams County,H1
49022,80654,08001,Wiggins,CO,Adams County,H1
49023,80247,08001,Denver,CO,Adams County,H1
49024,80266,08001,Denver,CO,Adams County,H1
49025,80221,08001,Denver,CO,Adams County,H1
49026,80640,08001,Henderson,CO,Adams County,H1
49027,80002,08001,Arvada,CO,Adams County,H1
49028,80105,08001,Deer trail,CO,Adams County,H1
49029,80042,08001,Aurora,CO,Adams County,H1
49030,35142,01073,Shannon,AL,Jefferson County,H1
49031,80102,08001,Bennett,CO,Adams County,H1
49032,80045,08001,Aurora,CO,Adams County,H1
49033,80239,08001,Denver,CO,Adams County,H1
49034,80220,08001,Denver,CO,Adams County,H1
49035,80602,08001,Brighton,CO,Adams County,H1
49036,80036,08001,Westminster,CO,Adams County,H1
49037,80003,08001,Arvada,CO,Adams County,H1
49038,80011,08001,Aurora,CO,Adams County,H1
49039,80010,08001,Aurora,CO,Adams County,H1
49040,80020,08001,Broomfield,CO,Adams County,H1
49041,35249,01073,Birmingham,AL,Jefferson County,H1
49042,80023,08001,Broomfield,CO,Adams County,H1
49043,80022,08001,Commerce city,CO,Adams County,H1
49044,80136,08001,Strasburg,CO,Adams County,H1
49045,80212,08001,Denver,CO,Adams County,H1
49046,80234,08001,Denver,CO,Adams County,H1
49047,80037,08001,Commerce city,CO,Adams County,H1
49048,80035,08001,Westminster,CO,Adams County,H1
49049,80031,08001,Westminster,CO,Adams County,H1
49050,80233,08001,Denver,CO,Adams County,H1
49051,80601,08001,Brighton,CO,Adams County,H1
49052,35080,01073,Helena,AL,Jefferson County,H1
49053,80643,08001,Keenesburg,CO,Adams County,H1
49054,80238,08001,Denver,CO,Adams County,H1
49055,80241,08001,Thornton,CO,Adams County,H1
49056,80614,08001,Eastlake,CO,Adams County,H1
49057,80019,08001,Aurora,CO,Adams County,H1
49058,80024,08001,Dupont,CO,Adams County,H1
49059,80030,08001,Westminster,CO,Adams County,H1
